"","Num_ID","Slide_code","Site","Season","Family","Abundance_200","Abundance_50","Date_pollen","Count_scaled"
"2361","J.49","J-162","JAM","early/mid","Orobanchaceae",1,0,2024-11-18,0
"2362","J.49","J-162","JAM","early/mid","Papaveraceae",3,0,2024-11-18,0
"2363","J.49","J-162","JAM","early/mid","Plumbaginaceae",2,0,2024-11-18,0
"2364","J.49","J-162","JAM","early/mid","Rutaceae",4,0,2024-11-18,0
"2365","J.49","J-162","JAM","early/mid","Saxifragaceae",1,0,2024-11-18,0
"2366","J.49","J-162","JAM","early/mid","Scrophulariaceae",0,0,2024-11-18,0
"2367","J.49","J-162","JAM","early/mid","Tropaeolaceae",1,0,2024-11-18,0
"2368","J.49","J-162","JAM","early/mid","Violaceae",1,0,2024-11-18,0
"2369","J.49","J-162","JAM","early/mid","Anacardiaceae",2,0,2024-11-18,0
"2370","J.49","J-162","JAM","early/mid","Asteliaceae",1,0,2024-11-18,0
"2371","J.49","J-162","JAM","early/mid","Celastraceae",2,3,2024-11-18,0
"2372","J.49","J-162","JAM","early/mid","Cistaceae",2,0,2024-11-18,0
"2373","J.49","J-162","JAM","early/mid","Limnanthaceae",1,0,2024-11-18,0
"2374","J.49","J-162","JAM","early/mid","Malvaceae",1,0,2024-11-18,0
"2375","J.49","J-162","JAM","early/mid","Paeoniaceae",1,0,2024-11-18,0
"2376","J.49","J-162","JAM","early/mid","Rhamnaceae",1,0,2024-11-18,0
"2377","J.49","J-162","JAM","early/mid","Rubiaceae",1,0,2024-11-18,0
"2378","J.49","J-162","JAM","early/mid","Theaceae",1,0,2024-11-18,0
"2379","J.49","J-162","JAM","early/mid","Chenopodiaceae",0,0,2024-11-18,0
"2380","J.49","J-162","JAM","early/mid","Elaeocarpaceae",0,0,2024-11-18,0
"2381","J.49","J-162","JAM","early/mid","Gentianaceae",0,0,2024-11-18,0
"2382","J.49","J-162","JAM","early/mid","Griseliniaceae",0,0,2024-11-18,0
"2383","J.49","J-162","JAM","early/mid","Icacinaceae",0,0,2024-11-18,0
"2384","J.49","J-162","JAM","early/mid","Linaceae",0,0,2024-11-18,0
"2385","J.49","J-162","JAM","early/mid","Loranthaceae",0,0,2024-11-18,0
"2386","J.49","J-162","JAM","early/mid","Moraceae",0,0,2024-11-18,0
"2387","J.49","J-162","JAM","early/mid","Pittosporaceae",0,0,2024-11-18,0
"2388","J.49","J-162","JAM","early/mid","Rousseaceae",0,0,2024-11-18,0
"2389","J.49","J-162","JAM","early/mid","Smilacaceae",0,0,2024-11-18,0
"2390","J.46","J-164","JAM","early/mid","Aizoaceae",0,0,2024-12-05,0
"2391","J.46","J-164","JAM","early/mid","Alstroemeriaceae",4,0,2024-12-05,0
"2392","J.46","J-164","JAM","early/mid","Apiaceae",1,0,2024-12-05,0
"2393","J.46","J-164","JAM","early/mid","Apocynaceae",0,0,2024-12-05,0
"2394","J.46","J-164","JAM","early/mid","Araceae",1,0,2024-12-05,0
"2395","J.46","J-164","JAM","early/mid","Asparagaceae",2,0,2024-12-05,0
"2396","J.46","J-164","JAM","early/mid","Asphodelaceae",2,2,2024-12-05,0
"2397","J.46","J-164","JAM","early/mid","Boraginaceae",3,0,2024-12-05,0
"2398","J.46","J-164","JAM","early/mid","Campanulaceae",0,0,2024-12-05,0
"2399","J.46","J-164","JAM","early/mid","Commelinaceae",1,0,2024-12-05,0
"2400","J.46","J-164","JAM","early/mid","Convolvulaceae",1,0,2024-12-05,0
"2401","J.46","J-164","JAM","early/mid","Crassulaceae",2,0,2024-12-05,0
"2402","J.46","J-164","JAM","early/mid","Cucurbitaceae",0,0,2024-12-05,0
"2403","J.46","J-164","JAM","early/mid","Escalloniaceae",2,0,2024-12-05,0
"2404","J.46","J-164","JAM","early/mid","Euphorbiaceae",1,0,2024-12-05,0
"2405","J.46","J-164","JAM","early/mid","Fabaceae",5,4,2024-12-05,0
"2406","J.46","J-164","JAM","early/mid","Geraniaceae",3,2,2024-12-05,0
"2407","J.46","J-164","JAM","early/mid","Hydrangeaceae",2,0,2024-12-05,0
"2408","J.46","J-164","JAM","early/mid","Lamiaceae",3,0,2024-12-05,0
"2409","J.46","J-164","JAM","early/mid","Liliaceae",1,0,2024-12-05,0
"2410","J.46","J-164","JAM","early/mid","Magnoliaceae",0,0,2024-12-05,0
"2411","J.46","J-164","JAM","early/mid","Montiaceae",1,0,2024-12-05,0
"2412","J.46","J-164","JAM","early/mid","Nymphaeaceae",1,0,2024-12-05,0
"2413","J.46","J-164","JAM","early/mid","Oleaceae",1,0,2024-12-05,0
"2414","J.46","J-164","JAM","early/mid","Onagraceae",2,1,2024-12-05,0
"2415","J.46","J-164","JAM","early/mid","Orobanchaceae",1,0,2024-12-05,0
"2416","J.46","J-164","JAM","early/mid","Papaveraceae",3,0,2024-12-05,0
"2417","J.46","J-164","JAM","early/mid","Plumbaginaceae",2,0,2024-12-05,0
"2418","J.46","J-164","JAM","early/mid","Rutaceae",4,0,2024-12-05,0
"2419","J.46","J-164","JAM","early/mid","Saxifragaceae",1,0,2024-12-05,0
"2420","J.46","J-164","JAM","early/mid","Scrophulariaceae",0,0,2024-12-05,0
"2421","J.46","J-164","JAM","early/mid","Tropaeolaceae",1,0,2024-12-05,0
"2422","J.46","J-164","JAM","early/mid","Violaceae",1,0,2024-12-05,0
"2423","J.46","J-164","JAM","early/mid","Anacardiaceae",2,0,2024-12-05,0
"2424","J.46","J-164","JAM","early/mid","Asteliaceae",1,0,2024-12-05,0
"2425","J.46","J-164","JAM","early/mid","Celastraceae",2,3,2024-12-05,0
"2426","J.46","J-164","JAM","early/mid","Cistaceae",2,0,2024-12-05,0
"2427","J.46","J-164","JAM","early/mid","Limnanthaceae",1,0,2024-12-05,0
"2428","J.46","J-164","JAM","early/mid","Malvaceae",1,0,2024-12-05,0
"2429","J.46","J-164","JAM","early/mid","Paeoniaceae",1,0,2024-12-05,0
"2430","J.46","J-164","JAM","early/mid","Rhamnaceae",1,0,2024-12-05,0
"2431","J.46","J-164","JAM","early/mid","Rubiaceae",1,0,2024-12-05,0
"2432","J.46","J-164","JAM","early/mid","Theaceae",1,0,2024-12-05,0
"2433","J.46","J-164","JAM","early/mid","Chenopodiaceae",0,0,2024-12-05,0
"2434","J.46","J-164","JAM","early/mid","Elaeocarpaceae",0,0,2024-12-05,0
"2435","J.46","J-164","JAM","early/mid","Gentianaceae",0,0,2024-12-05,0
"2436","J.46","J-164","JAM","early/mid","Griseliniaceae",0,0,2024-12-05,0
"2437","J.46","J-164","JAM","early/mid","Icacinaceae",0,0,2024-12-05,0
"2438","J.46","J-164","JAM","early/mid","Linaceae",0,0,2024-12-05,0
"2439","J.46","J-164","JAM","early/mid","Loranthaceae",0,0,2024-12-05,0
"2440","J.46","J-164","JAM","early/mid","Moraceae",0,0,2024-12-05,0
"2441","J.46","J-164","JAM","early/mid","Pittosporaceae",0,0,2024-12-05,0
"2442","J.46","J-164","JAM","early/mid","Rousseaceae",0,0,2024-12-05,0
"2443","J.46","J-164","JAM","early/mid","Smilacaceae",0,0,2024-12-05,0
"2444","J.36","J-178","JAM","early/mid","Aizoaceae",0,0,2024-11-25,0
"2445","J.36","J-178","JAM","early/mid","Alstroemeriaceae",4,0,2024-11-25,0
"2446","J.36","J-178","JAM","early/mid","Apiaceae",1,0,2024-11-25,0
"2447","J.36","J-178","JAM","early/mid","Apocynaceae",0,0,2024-11-25,0
"2448","J.36","J-178","JAM","early/mid","Araceae",1,0,2024-11-25,0
"2449","J.36","J-178","JAM","early/mid","Asparagaceae",2,0,2024-11-25,0
"2450","J.36","J-178","JAM","early/mid","Asphodelaceae",2,2,2024-11-25,0
"2451","J.36","J-178","JAM","early/mid","Boraginaceae",3,0,2024-11-25,0
"2452","J.36","J-178","JAM","early/mid","Campanulaceae",0,0,2024-11-25,0
"2453","J.36","J-178","JAM","early/mid","Commelinaceae",1,0,2024-11-25,0
"2454","J.36","J-178","JAM","early/mid","Convolvulaceae",1,0,2024-11-25,0
"2455","J.36","J-178","JAM","early/mid","Crassulaceae",2,0,2024-11-25,0
"2456","J.36","J-178","JAM","early/mid","Cucurbitaceae",0,0,2024-11-25,0
"2457","J.36","J-178","JAM","early/mid","Escalloniaceae",2,0,2024-11-25,0
"2458","J.36","J-178","JAM","early/mid","Euphorbiaceae",1,0,2024-11-25,0
"2459","J.36","J-178","JAM","early/mid","Fabaceae",5,4,2024-11-25,0
"2460","J.36","J-178","JAM","early/mid","Geraniaceae",3,2,2024-11-25,0
"2461","J.36","J-178","JAM","early/mid","Hydrangeaceae",2,0,2024-11-25,0
"2462","J.36","J-178","JAM","early/mid","Lamiaceae",3,0,2024-11-25,0
"2463","J.36","J-178","JAM","early/mid","Liliaceae",1,0,2024-11-25,0
"2464","J.36","J-178","JAM","early/mid","Magnoliaceae",0,0,2024-11-25,0
"2465","J.36","J-178","JAM","early/mid","Montiaceae",1,0,2024-11-25,0
"2466","J.36","J-178","JAM","early/mid","Nymphaeaceae",1,0,2024-11-25,0
"2467","J.36","J-178","JAM","early/mid","Oleaceae",1,0,2024-11-25,0
"2468","J.36","J-178","JAM","early/mid","Onagraceae",2,1,2024-11-25,0
"2469","J.36","J-178","JAM","early/mid","Orobanchaceae",1,0,2024-11-25,0
"2470","J.36","J-178","JAM","early/mid","Papaveraceae",3,0,2024-11-25,0
"2471","J.36","J-178","JAM","early/mid","Plumbaginaceae",2,0,2024-11-25,0
"2472","J.36","J-178","JAM","early/mid","Rutaceae",4,0,2024-11-25,0
"2473","J.36","J-178","JAM","early/mid","Saxifragaceae",1,0,2024-11-25,0
"2474","J.36","J-178","JAM","early/mid","Scrophulariaceae",0,0,2024-11-25,0
"2475","J.36","J-178","JAM","early/mid","Tropaeolaceae",1,0,2024-11-25,0
"2476","J.36","J-178","JAM","early/mid","Violaceae",1,0,2024-11-25,0
"2477","J.36","J-178","JAM","early/mid","Anacardiaceae",2,0,2024-11-25,0
"2478","J.36","J-178","JAM","early/mid","Asteliaceae",1,0,2024-11-25,0
"2479","J.36","J-178","JAM","early/mid","Celastraceae",2,3,2024-11-25,0
"2480","J.36","J-178","JAM","early/mid","Cistaceae",2,0,2024-11-25,0
"2481","J.36","J-178","JAM","early/mid","Limnanthaceae",1,0,2024-11-25,0
"2482","J.36","J-178","JAM","early/mid","Malvaceae",1,0,2024-11-25,0
"2483","J.36","J-178","JAM","early/mid","Paeoniaceae",1,0,2024-11-25,0
"2484","J.36","J-178","JAM","early/mid","Rhamnaceae",1,0,2024-11-25,0
"2485","J.36","J-178","JAM","early/mid","Rubiaceae",1,0,2024-11-25,0
"2486","J.36","J-178","JAM","early/mid","Theaceae",1,0,2024-11-25,0
"2487","J.36","J-178","JAM","early/mid","Chenopodiaceae",0,0,2024-11-25,0
"2488","J.36","J-178","JAM","early/mid","Elaeocarpaceae",0,0,2024-11-25,0
"2489","J.36","J-178","JAM","early/mid","Gentianaceae",0,0,2024-11-25,0
"2490","J.36","J-178","JAM","early/mid","Griseliniaceae",0,0,2024-11-25,0
"2491","J.36","J-178","JAM","early/mid","Icacinaceae",0,0,2024-11-25,0
"2492","J.36","J-178","JAM","early/mid","Linaceae",0,0,2024-11-25,0
"2493","J.36","J-178","JAM","early/mid","Loranthaceae",0,0,2024-11-25,0
"2494","J.36","J-178","JAM","early/mid","Moraceae",0,0,2024-11-25,0
"2495","J.36","J-178","JAM","early/mid","Pittosporaceae",0,0,2024-11-25,0
"2496","J.36","J-178","JAM","early/mid","Rousseaceae",0,0,2024-11-25,0
"2497","J.36","J-178","JAM","early/mid","Smilacaceae",0,0,2024-11-25,0
"2498","J.77","J-182","JAM","late","Aizoaceae",1,0,2025-01-15,0
"2499","J.77","J-182","JAM","late","Alstroemeriaceae",2,0,2025-01-15,0
"2500","J.77","J-182","JAM","late","Apiaceae",3,0,2025-01-15,0
"2501","J.77","J-182","JAM","late","Apocynaceae",1,0,2025-01-15,0
"2502","J.77","J-182","JAM","late","Araceae",1,0,2025-01-15,0
"2503","J.77","J-182","JAM","late","Asparagaceae",1,0,2025-01-15,0
"2504","J.77","J-182","JAM","late","Asphodelaceae",1,0,2025-01-15,0
"2505","J.77","J-182","JAM","late","Boraginaceae",3,0,2025-01-15,0
"2506","J.77","J-182","JAM","late","Campanulaceae",1,0,2025-01-15,0
"2507","J.77","J-182","JAM","late","Commelinaceae",1,0,2025-01-15,0
"2508","J.77","J-182","JAM","late","Convolvulaceae",1,0,2025-01-15,0
"2509","J.77","J-182","JAM","late","Crassulaceae",1,0,2025-01-15,0
"2510","J.77","J-182","JAM","late","Cucurbitaceae",1,1,2025-01-15,0
"2511","J.77","J-182","JAM","late","Escalloniaceae",1,0,2025-01-15,0
"2512","J.77","J-182","JAM","late","Euphorbiaceae",1,0,2025-01-15,0
"2513","J.77","J-182","JAM","late","Fabaceae",5,5,2025-01-15,0
"2514","J.77","J-182","JAM","late","Geraniaceae",4,0,2025-01-15,0
"2515","J.77","J-182","JAM","late","Hydrangeaceae",2,0,2025-01-15,0
"2516","J.77","J-182","JAM","late","Lamiaceae",4,3,2025-01-15,0
"2517","J.77","J-182","JAM","late","Liliaceae",1,1,2025-01-15,0
"2518","J.77","J-182","JAM","late","Magnoliaceae",1,0,2025-01-15,0
"2519","J.77","J-182","JAM","late","Montiaceae",1,0,2025-01-15,0
"2520","J.77","J-182","JAM","late","Nymphaeaceae",1,0,2025-01-15,0
"2521","J.77","J-182","JAM","late","Oleaceae",1,0,2025-01-15,0
"2522","J.77","J-182","JAM","late","Onagraceae",3,3,2025-01-15,0
"2523","J.77","J-182","JAM","late","Orobanchaceae",2,0,2025-01-15,0
"2524","J.77","J-182","JAM","late","Papaveraceae",3,0,2025-01-15,0
"2525","J.77","J-182","JAM","late","Plumbaginaceae",1,0,2025-01-15,0
"2526","J.77","J-182","JAM","late","Rutaceae",2,1,2025-01-15,0
"2527","J.77","J-182","JAM","late","Saxifragaceae",1,0,2025-01-15,0
"2528","J.77","J-182","JAM","late","Scrophulariaceae",2,0,2025-01-15,0
"2529","J.77","J-182","JAM","late","Tropaeolaceae",1,1,2025-01-15,0
"2530","J.77","J-182","JAM","late","Violaceae",2,0,2025-01-15,0
"2531","J.77","J-182","JAM","late","Anacardiaceae",0,0,2025-01-15,0
"2532","J.77","J-182","JAM","late","Asteliaceae",0,0,2025-01-15,0
"2533","J.77","J-182","JAM","late","Celastraceae",0,0,2025-01-15,0
"2534","J.77","J-182","JAM","late","Cistaceae",0,0,2025-01-15,0
"2535","J.77","J-182","JAM","late","Limnanthaceae",0,0,2025-01-15,0
"2536","J.77","J-182","JAM","late","Malvaceae",0,0,2025-01-15,0
"2537","J.77","J-182","JAM","late","Paeoniaceae",0,0,2025-01-15,0
"2538","J.77","J-182","JAM","late","Rhamnaceae",0,0,2025-01-15,0
"2539","J.77","J-182","JAM","late","Rubiaceae",0,0,2025-01-15,0
"2540","J.77","J-182","JAM","late","Theaceae",0,0,2025-01-15,0
"2541","J.77","J-182","JAM","late","Chenopodiaceae",0,0,2025-01-15,0
"2542","J.77","J-182","JAM","late","Elaeocarpaceae",0,0,2025-01-15,0
"2543","J.77","J-182","JAM","late","Gentianaceae",0,0,2025-01-15,0
"2544","J.77","J-182","JAM","late","Griseliniaceae",0,0,2025-01-15,0
"2545","J.77","J-182","JAM","late","Icacinaceae",0,0,2025-01-15,0
"2546","J.77","J-182","JAM","late","Linaceae",0,0,2025-01-15,0
"2547","J.77","J-182","JAM","late","Loranthaceae",0,0,2025-01-15,0
"2548","J.77","J-182","JAM","late","Moraceae",0,0,2025-01-15,0
"2549","J.77","J-182","JAM","late","Pittosporaceae",0,0,2025-01-15,0
"2550","J.77","J-182","JAM","late","Rousseaceae",0,0,2025-01-15,0
"2551","J.77","J-182","JAM","late","Smilacaceae",0,0,2025-01-15,0
"2552","J.36","J-183","JAM","early/mid","Aizoaceae",0,0,2024-11-12,0
"2553","J.36","J-183","JAM","early/mid","Alstroemeriaceae",4,0,2024-11-12,0
"2554","J.36","J-183","JAM","early/mid","Apiaceae",1,0,2024-11-12,0
"2555","J.36","J-183","JAM","early/mid","Apocynaceae",0,0,2024-11-12,0
"2556","J.36","J-183","JAM","early/mid","Araceae",1,0,2024-11-12,0
"2557","J.36","J-183","JAM","early/mid","Asparagaceae",2,0,2024-11-12,0
"2558","J.36","J-183","JAM","early/mid","Asphodelaceae",2,2,2024-11-12,0
"2559","J.36","J-183","JAM","early/mid","Boraginaceae",3,0,2024-11-12,0
"2560","J.36","J-183","JAM","early/mid","Campanulaceae",0,0,2024-11-12,0
"2561","J.36","J-183","JAM","early/mid","Commelinaceae",1,0,2024-11-12,0
"2562","J.36","J-183","JAM","early/mid","Convolvulaceae",1,0,2024-11-12,0
"2563","J.36","J-183","JAM","early/mid","Crassulaceae",2,0,2024-11-12,0
"2564","J.36","J-183","JAM","early/mid","Cucurbitaceae",0,0,2024-11-12,0
"2565","J.36","J-183","JAM","early/mid","Escalloniaceae",2,0,2024-11-12,0
"2566","J.36","J-183","JAM","early/mid","Euphorbiaceae",1,0,2024-11-12,0
"2567","J.36","J-183","JAM","early/mid","Fabaceae",5,4,2024-11-12,0
"2568","J.36","J-183","JAM","early/mid","Geraniaceae",3,2,2024-11-12,0
"2569","J.36","J-183","JAM","early/mid","Hydrangeaceae",2,0,2024-11-12,0
"2570","J.36","J-183","JAM","early/mid","Lamiaceae",3,0,2024-11-12,0
"2571","J.36","J-183","JAM","early/mid","Liliaceae",1,0,2024-11-12,0
"2572","J.36","J-183","JAM","early/mid","Magnoliaceae",0,0,2024-11-12,0
"2573","J.36","J-183","JAM","early/mid","Montiaceae",1,0,2024-11-12,0
"2574","J.36","J-183","JAM","early/mid","Nymphaeaceae",1,0,2024-11-12,0
"2575","J.36","J-183","JAM","early/mid","Oleaceae",1,0,2024-11-12,0
"2576","J.36","J-183","JAM","early/mid","Onagraceae",2,1,2024-11-12,0
"2577","J.36","J-183","JAM","early/mid","Orobanchaceae",1,0,2024-11-12,0
"2578","J.36","J-183","JAM","early/mid","Papaveraceae",3,0,2024-11-12,0
"2579","J.36","J-183","JAM","early/mid","Plumbaginaceae",2,0,2024-11-12,0
"2580","J.36","J-183","JAM","early/mid","Rutaceae",4,0,2024-11-12,0
"2581","J.36","J-183","JAM","early/mid","Saxifragaceae",1,0,2024-11-12,0
"2582","J.36","J-183","JAM","early/mid","Scrophulariaceae",0,0,2024-11-12,0
"2583","J.36","J-183","JAM","early/mid","Tropaeolaceae",1,0,2024-11-12,0
"2584","J.36","J-183","JAM","early/mid","Violaceae",1,0,2024-11-12,0
"2585","J.36","J-183","JAM","early/mid","Anacardiaceae",2,0,2024-11-12,0
"2586","J.36","J-183","JAM","early/mid","Asteliaceae",1,0,2024-11-12,0
"2587","J.36","J-183","JAM","early/mid","Celastraceae",2,3,2024-11-12,0
"2588","J.36","J-183","JAM","early/mid","Cistaceae",2,0,2024-11-12,0
"2589","J.36","J-183","JAM","early/mid","Limnanthaceae",1,0,2024-11-12,0
"2590","J.36","J-183","JAM","early/mid","Malvaceae",1,0,2024-11-12,0
"2591","J.36","J-183","JAM","early/mid","Paeoniaceae",1,0,2024-11-12,0
"2592","J.36","J-183","JAM","early/mid","Rhamnaceae",1,0,2024-11-12,0
"2593","J.36","J-183","JAM","early/mid","Rubiaceae",1,0,2024-11-12,0
"2594","J.36","J-183","JAM","early/mid","Theaceae",1,0,2024-11-12,0
"2595","J.36","J-183","JAM","early/mid","Chenopodiaceae",0,0,2024-11-12,0
"2596","J.36","J-183","JAM","early/mid","Elaeocarpaceae",0,0,2024-11-12,0
"2597","J.36","J-183","JAM","early/mid","Gentianaceae",0,0,2024-11-12,0
"2598","J.36","J-183","JAM","early/mid","Griseliniaceae",0,0,2024-11-12,0
"2599","J.36","J-183","JAM","early/mid","Icacinaceae",0,0,2024-11-12,0
"2600","J.36","J-183","JAM","early/mid","Linaceae",0,0,2024-11-12,0
"2601","J.36","J-183","JAM","early/mid","Loranthaceae",0,0,2024-11-12,0
"2602","J.36","J-183","JAM","early/mid","Moraceae",0,0,2024-11-12,0
"2603","J.36","J-183","JAM","early/mid","Pittosporaceae",0,0,2024-11-12,0
"2604","J.36","J-183","JAM","early/mid","Rousseaceae",0,0,2024-11-12,0
"2605","J.36","J-183","JAM","early/mid","Smilacaceae",0,0,2024-11-12,0
"2606","J.2","J-186","JAM","early/mid","Aizoaceae",0,0,2024-12-02,0
"2607","J.2","J-186","JAM","early/mid","Alstroemeriaceae",4,0,2024-12-02,0
"2608","J.2","J-186","JAM","early/mid","Apiaceae",1,0,2024-12-02,0
"2609","J.2","J-186","JAM","early/mid","Apocynaceae",0,0,2024-12-02,0
"2610","J.2","J-186","JAM","early/mid","Araceae",1,0,2024-12-02,0
"2611","J.2","J-186","JAM","early/mid","Asparagaceae",2,0,2024-12-02,0
"2612","J.2","J-186","JAM","early/mid","Asphodelaceae",2,2,2024-12-02,0
"2613","J.2","J-186","JAM","early/mid","Boraginaceae",3,0,2024-12-02,0
"2614","J.2","J-186","JAM","early/mid","Campanulaceae",0,0,2024-12-02,0
"2615","J.2","J-186","JAM","early/mid","Commelinaceae",1,0,2024-12-02,0
"2616","J.2","J-186","JAM","early/mid","Convolvulaceae",1,0,2024-12-02,0
"2617","J.2","J-186","JAM","early/mid","Crassulaceae",2,0,2024-12-02,0
"2618","J.2","J-186","JAM","early/mid","Cucurbitaceae",0,0,2024-12-02,0
"2619","J.2","J-186","JAM","early/mid","Escalloniaceae",2,0,2024-12-02,0
"2620","J.2","J-186","JAM","early/mid","Euphorbiaceae",1,0,2024-12-02,0
"2621","J.2","J-186","JAM","early/mid","Fabaceae",5,4,2024-12-02,0
"2622","J.2","J-186","JAM","early/mid","Geraniaceae",3,2,2024-12-02,0
"2623","J.2","J-186","JAM","early/mid","Hydrangeaceae",2,0,2024-12-02,0
"2624","J.2","J-186","JAM","early/mid","Lamiaceae",3,0,2024-12-02,0
"2625","J.2","J-186","JAM","early/mid","Liliaceae",1,0,2024-12-02,0
"2626","J.2","J-186","JAM","early/mid","Magnoliaceae",0,0,2024-12-02,0
"2627","J.2","J-186","JAM","early/mid","Montiaceae",1,0,2024-12-02,0
"2628","J.2","J-186","JAM","early/mid","Nymphaeaceae",1,0,2024-12-02,0
"2629","J.2","J-186","JAM","early/mid","Oleaceae",1,0,2024-12-02,0
"2630","J.2","J-186","JAM","early/mid","Onagraceae",2,1,2024-12-02,0
"2631","J.2","J-186","JAM","early/mid","Orobanchaceae",1,0,2024-12-02,0
"2632","J.2","J-186","JAM","early/mid","Papaveraceae",3,0,2024-12-02,0
"2633","J.2","J-186","JAM","early/mid","Plumbaginaceae",2,0,2024-12-02,0
"2634","J.2","J-186","JAM","early/mid","Rutaceae",4,0,2024-12-02,0
"2635","J.2","J-186","JAM","early/mid","Saxifragaceae",1,0,2024-12-02,0
"2636","J.2","J-186","JAM","early/mid","Scrophulariaceae",0,0,2024-12-02,0
"2637","J.2","J-186","JAM","early/mid","Tropaeolaceae",1,0,2024-12-02,0
"2638","J.2","J-186","JAM","early/mid","Violaceae",1,0,2024-12-02,0
"2639","J.2","J-186","JAM","early/mid","Anacardiaceae",2,0,2024-12-02,0
"2640","J.2","J-186","JAM","early/mid","Asteliaceae",1,0,2024-12-02,0
"2641","J.2","J-186","JAM","early/mid","Celastraceae",2,3,2024-12-02,0
"2642","J.2","J-186","JAM","early/mid","Cistaceae",2,0,2024-12-02,0
"2643","J.2","J-186","JAM","early/mid","Limnanthaceae",1,0,2024-12-02,0
"2644","J.2","J-186","JAM","early/mid","Malvaceae",1,0,2024-12-02,0
"2645","J.2","J-186","JAM","early/mid","Paeoniaceae",1,0,2024-12-02,0
"2646","J.2","J-186","JAM","early/mid","Rhamnaceae",1,0,2024-12-02,0
"2647","J.2","J-186","JAM","early/mid","Rubiaceae",1,0,2024-12-02,0
"2648","J.2","J-186","JAM","early/mid","Theaceae",1,0,2024-12-02,0
"2649","J.2","J-186","JAM","early/mid","Chenopodiaceae",0,0,2024-12-02,0
"2650","J.2","J-186","JAM","early/mid","Elaeocarpaceae",0,0,2024-12-02,0
"2651","J.2","J-186","JAM","early/mid","Gentianaceae",0,0,2024-12-02,0
"2652","J.2","J-186","JAM","early/mid","Griseliniaceae",0,0,2024-12-02,0
"2653","J.2","J-186","JAM","early/mid","Icacinaceae",0,0,2024-12-02,0
"2654","J.2","J-186","JAM","early/mid","Linaceae",0,0,2024-12-02,0
"2655","J.2","J-186","JAM","early/mid","Loranthaceae",0,0,2024-12-02,0
"2656","J.2","J-186","JAM","early/mid","Moraceae",0,0,2024-12-02,0
"2657","J.2","J-186","JAM","early/mid","Pittosporaceae",0,0,2024-12-02,0
"2658","J.2","J-186","JAM","early/mid","Rousseaceae",0,0,2024-12-02,0
"2659","J.2","J-186","JAM","early/mid","Smilacaceae",0,0,2024-12-02,0
"2660","J.21","J-187","JAM","early/mid","Aizoaceae",0,0,2024-11-07,0
"2661","J.21","J-187","JAM","early/mid","Alstroemeriaceae",4,0,2024-11-07,0
"2662","J.21","J-187","JAM","early/mid","Apiaceae",1,0,2024-11-07,0
"2663","J.21","J-187","JAM","early/mid","Apocynaceae",0,0,2024-11-07,0
"2664","J.21","J-187","JAM","early/mid","Araceae",1,0,2024-11-07,0
"2665","J.21","J-187","JAM","early/mid","Asparagaceae",2,0,2024-11-07,0
"2666","J.21","J-187","JAM","early/mid","Asphodelaceae",2,2,2024-11-07,0
"2667","J.21","J-187","JAM","early/mid","Boraginaceae",3,0,2024-11-07,0
"2668","J.21","J-187","JAM","early/mid","Campanulaceae",0,0,2024-11-07,0
"2669","J.21","J-187","JAM","early/mid","Commelinaceae",1,0,2024-11-07,0
"2670","J.21","J-187","JAM","early/mid","Convolvulaceae",1,0,2024-11-07,0
"2671","J.21","J-187","JAM","early/mid","Crassulaceae",2,0,2024-11-07,0
"2672","J.21","J-187","JAM","early/mid","Cucurbitaceae",0,0,2024-11-07,0
"2673","J.21","J-187","JAM","early/mid","Escalloniaceae",2,0,2024-11-07,0
"2674","J.21","J-187","JAM","early/mid","Euphorbiaceae",1,0,2024-11-07,0
"2675","J.21","J-187","JAM","early/mid","Fabaceae",5,4,2024-11-07,0
"2676","J.21","J-187","JAM","early/mid","Geraniaceae",3,2,2024-11-07,0
"2677","J.21","J-187","JAM","early/mid","Hydrangeaceae",2,0,2024-11-07,0
"2678","J.21","J-187","JAM","early/mid","Lamiaceae",3,0,2024-11-07,0
"2679","J.21","J-187","JAM","early/mid","Liliaceae",1,0,2024-11-07,0
"2680","J.21","J-187","JAM","early/mid","Magnoliaceae",0,0,2024-11-07,0
"2681","J.21","J-187","JAM","early/mid","Montiaceae",1,0,2024-11-07,0
"2682","J.21","J-187","JAM","early/mid","Nymphaeaceae",1,0,2024-11-07,0
"2683","J.21","J-187","JAM","early/mid","Oleaceae",1,0,2024-11-07,0
"2684","J.21","J-187","JAM","early/mid","Onagraceae",2,1,2024-11-07,0
"2685","J.21","J-187","JAM","early/mid","Orobanchaceae",1,0,2024-11-07,0
"2686","J.21","J-187","JAM","early/mid","Papaveraceae",3,0,2024-11-07,0
"2687","J.21","J-187","JAM","early/mid","Plumbaginaceae",2,0,2024-11-07,0
"2688","J.21","J-187","JAM","early/mid","Rutaceae",4,0,2024-11-07,0
"2689","J.21","J-187","JAM","early/mid","Saxifragaceae",1,0,2024-11-07,0
"2690","J.21","J-187","JAM","early/mid","Scrophulariaceae",0,0,2024-11-07,0
"2691","J.21","J-187","JAM","early/mid","Tropaeolaceae",1,0,2024-11-07,0
"2692","J.21","J-187","JAM","early/mid","Violaceae",1,0,2024-11-07,0
"2693","J.21","J-187","JAM","early/mid","Anacardiaceae",2,0,2024-11-07,0
